customerID,churn_probability,churn_predicted,risk_tier,segment_label,discounted_lifetime_value,actual_churn
ID-005005,0.1113,0,Low,Stable Value Seekers,5462.22,0
ID-006907,0.1112,0,Low,Stable Value Seekers,5729.54,0
ID-000903,0.1112,0,Low,Stable Value Seekers,5627.94,0
ID-000789,0.1112,0,Low,At-Risk New Customers,2373.32,0
ID-004887,0.1112,0,Low,Stable Value Seekers,5579.95,0
ID-002117,0.1111,0,Low,At-Risk New Customers,3866.97,0
ID-004182,0.1111,0,Low,At-Risk New Customers,1338.43,0
ID-002128,0.1111,0,Low,High Value Loyalists,4513.42,0
ID-002083,0.1111,0,Low,Stable Value Seekers,4191.06,0
ID-006194,0.111,0,Low,Stable Value Seekers,6539.99,0
ID-005823,0.111,0,Low,At-Risk New Customers,4022.31,1
ID-003084,0.111,0,Low,Stable Value Seekers,5569.69,0
ID-003116,0.1109,0,Low,At-Risk New Customers,4549.21,0
ID-001884,0.1109,0,Low,Stable Value Seekers,3881.17,0
ID-002388,0.1109,0,Low,At-Risk New Customers,6836.44,0
ID-004793,0.1109,0,Low,Stable Value Seekers,5455.46,0
ID-006299,0.1109,0,Low,At-Risk New Customers,4292.25,1
ID-002606,0.1109,0,Low,High Value Loyalists,5684.45,0
ID-004560,0.1108,0,Low,Stable Value Seekers,2013.45,0
ID-002418,0.1108,0,Low,Stable Value Seekers,3270.75,0
ID-000212,0.1107,0,Low,High Value Loyalists,4597.81,0
ID-004390,0.1106,0,Low,At-Risk New Customers,2697.03,0
ID-006855,0.1106,0,Low,High Value Loyalists,3895.76,0
ID-002044,0.1104,0,Low,At-Risk New Customers,1446.37,0
ID-000182,0.1104,0,Low,At-Risk New Customers,1505.15,0
ID-000940,0.1104,0,Low,Stable Value Seekers,6524.46,0
ID-000388,0.1104,0,Low,Stable Value Seekers,3601.53,0
ID-005395,0.1103,0,Low,Stable Value Seekers,6977.75,0
ID-006926,0.1103,0,Low,Stable Value Seekers,5882.65,0
ID-000931,0.1103,0,Low,At-Risk New Customers,1821.62,0
ID-001279,0.1103,0,Low,High Value Loyalists,4093.52,1
ID-001650,0.1103,0,Low,Stable Value Seekers,5776.22,0
ID-004088,0.1101,0,Low,Stable Value Seekers,2762.87,0
ID-001113,0.1101,0,Low,Stable Value Seekers,5996.49,1
ID-006000,0.1101,0,Low,High Value Loyalists,6466.88,0
ID-003998,0.1101,0,Low,High Value Loyalists,1978.17,1
ID-004599,0.11,0,Low,At-Risk New Customers,4037.34,0
ID-003347,0.11,0,Low,At-Risk New Customers,1921.23,0
ID-002718,0.11,0,Low,Stable Value Seekers,4941.91,0
ID-004840,0.11,0,Low,Stable Value Seekers,3113.88,0
ID-002208,0.11,0,Low,At-Risk New Customers,4906.4,0
ID-002269,0.1099,0,Low,High Value Loyalists,3964.57,0
ID-004445,0.1099,0,Low,At-Risk New Customers,5087.41,0
ID-003684,0.1099,0,Low,At-Risk New Customers,5712.13,0
ID-004296,0.1098,0,Low,At-Risk New Customers,1601.39,0
ID-005052,0.1097,0,Low,At-Risk New Customers,4434.64,0
ID-000180,0.1097,0,Low,Stable Value Seekers,1959.98,0
ID-006358,0.1097,0,Low,High Value Loyalists,4727.81,0
ID-002551,0.1096,0,Low,At-Risk New Customers,1147.46,0
ID-003517,0.1096,0,Low,At-Risk New Customers,2914.33,0
ID-005996,0.1096,0,Low,Stable Value Seekers,5094.43,0
ID-005657,0.1096,0,Low,At-Risk New Customers,2404.16,0
ID-002051,0.1096,0,Low,High Value Loyalists,1959.69,0
ID-001233,0.1094,0,Low,At-Risk New Customers,3323.24,0
ID-001378,0.1094,0,Low,At-Risk New Customers,5880.44,0
ID-000174,0.1094,0,Low,High Value Loyalists,7665.71,0
ID-003836,0.1094,0,Low,At-Risk New Customers,5930.24,0
ID-002038,0.1093,0,Low,Stable Value Seekers,5867.28,0
ID-006180,0.1093,0,Low,At-Risk New Customers,1067.75,0
ID-004147,0.1093,0,Low,Stable Value Seekers,2970.38,0
ID-002458,0.1092,0,Low,At-Risk New Customers,4002.78,0
ID-002485,0.1092,0,Low,Stable Value Seekers,5285.84,0
ID-006757,0.1092,0,Low,At-Risk New Customers,2199.56,0
ID-000563,0.1092,0,Low,At-Risk New Customers,5520.89,0
ID-005802,0.1092,0,Low,At-Risk New Customers,2297.28,0
ID-001419,0.1091,0,Low,At-Risk New Customers,5881.12,1
ID-003301,0.1091,0,Low,At-Risk New Customers,1578.7,0
ID-002336,0.109,0,Low,Stable Value Seekers,6494.65,0
ID-001686,0.109,0,Low,At-Risk New Customers,4598.33,0
ID-001999,0.1089,0,Low,At-Risk New Customers,1579.49,0
ID-006713,0.1089,0,Low,Stable Value Seekers,5439.05,0
ID-005803,0.1088,0,Low,Low Engagement Churn Risk,5567.53,0
ID-002026,0.1088,0,Low,Stable Value Seekers,6242.45,0
ID-004109,0.1088,0,Low,At-Risk New Customers,3187.84,0
ID-005428,0.1087,0,Low,At-Risk New Customers,4102.4,0
ID-001852,0.1087,0,Low,High Value Loyalists,6814.26,0
ID-000882,0.1087,0,Low,At-Risk New Customers,1395.22,1
ID-003868,0.1086,0,Low,At-Risk New Customers,1196.42,0
ID-006002,0.1086,0,Low,At-Risk New Customers,1271.4,0
ID-006664,0.1085,0,Low,At-Risk New Customers,5706.0,0
ID-000265,0.1084,0,Low,High Value Loyalists,6956.47,0
ID-003069,0.1083,0,Low,High Value Loyalists,1111.01,0
ID-003067,0.1082,0,Low,At-Risk New Customers,1222.64,0
ID-002739,0.1081,0,Low,Stable Value Seekers,5011.59,1
ID-006953,0.108,0,Low,Stable Value Seekers,6130.55,0
ID-006591,0.1079,0,Low,High Value Loyalists,5610.37,0
ID-006401,0.1079,0,Low,At-Risk New Customers,5966.69,0
ID-005147,0.1078,0,Low,Stable Value Seekers,3131.4,0
ID-003551,0.1078,0,Low,Stable Value Seekers,2827.17,0
ID-000366,0.1078,0,Low,High Value Loyalists,5938.84,0
ID-006743,0.1077,0,Low,High Value Loyalists,6153.9,0
ID-006070,0.1077,0,Low,At-Risk New Customers,5405.82,0
ID-000918,0.1076,0,Low,High Value Loyalists,1112.08,0
ID-002379,0.1075,0,Low,High Value Loyalists,4499.55,0
ID-001869,0.1074,0,Low,Stable Value Seekers,3261.35,1
ID-005269,0.1074,0,Low,At-Risk New Customers,4290.93,0
ID-003911,0.1074,0,Low,At-Risk New Customers,2726.7,0
ID-005423,0.1074,0,Low,At-Risk New Customers,4294.54,0
ID-001483,0.1073,0,Low,Stable Value Seekers,3077.17,0
ID-004259,0.1073,0,Low,At-Risk New Customers,3590.95,0
ID-002667,0.1073,0,Low,Low Engagement Churn Risk,2261.77,0
ID-000287,0.1073,0,Low,High Value Loyalists,5574.25,0
ID-005882,0.1073,0,Low,At-Risk New Customers,1161.54,0
ID-003313,0.1071,0,Low,At-Risk New Customers,5229.7,0
ID-002343,0.1071,0,Low,At-Risk New Customers,4643.21,0
ID-003546,0.1071,0,Low,High Value Loyalists,2322.15,0
ID-003896,0.1071,0,Low,High Value Loyalists,4652.43,0
ID-006652,0.1071,0,Low,Stable Value Seekers,4135.2,0
ID-003777,0.107,0,Low,High Value Loyalists,6809.25,0
ID-004016,0.107,0,Low,At-Risk New Customers,3826.04,0
ID-003632,0.1069,0,Low,At-Risk New Customers,1525.12,0
ID-003353,0.1069,0,Low,At-Risk New Customers,5184.91,0
ID-004467,0.1068,0,Low,High Value Loyalists,7671.31,0
ID-003795,0.1068,0,Low,High Value Loyalists,2027.79,0
ID-003940,0.1068,0,Low,High Value Loyalists,5953.13,0
ID-001028,0.1068,0,Low,At-Risk New Customers,5014.32,0
ID-000065,0.1067,0,Low,At-Risk New Customers,5238.85,0
ID-004864,0.1067,0,Low,At-Risk New Customers,5963.95,0
ID-000544,0.1067,0,Low,High Value Loyalists,1226.44,0
ID-005248,0.1067,0,Low,At-Risk New Customers,6223.29,0
ID-000051,0.1067,0,Low,Stable Value Seekers,7466.02,0
ID-001642,0.1066,0,Low,At-Risk New Customers,4370.32,0
ID-005941,0.1066,0,Low,At-Risk New Customers,3206.12,0
ID-003204,0.1066,0,Low,Stable Value Seekers,4144.99,0
ID-003048,0.1065,0,Low,High Value Loyalists,2895.56,0
ID-000561,0.1065,0,Low,At-Risk New Customers,5662.97,0
ID-001388,0.1064,0,Low,At-Risk New Customers,3067.21,0
ID-005995,0.1064,0,Low,At-Risk New Customers,5011.48,0
ID-002821,0.1063,0,Low,High Value Loyalists,5367.38,0
ID-001154,0.1063,0,Low,At-Risk New Customers,2474.02,0
ID-000574,0.1063,0,Low,High Value Loyalists,6764.06,0
ID-005719,0.1062,0,Low,At-Risk New Customers,1985.64,0
ID-004865,0.1062,0,Low,Low Engagement Churn Risk,5783.39,0
ID-001864,0.1062,0,Low,At-Risk New Customers,2564.48,0
ID-006983,0.1061,0,Low,Low Engagement Churn Risk,2478.95,0
ID-004673,0.106,0,Low,Stable Value Seekers,5264.17,0
ID-005040,0.1059,0,Low,At-Risk New Customers,6348.57,0
ID-007028,0.1059,0,Low,At-Risk New Customers,3169.4,0
ID-005288,0.1059,0,Low,At-Risk New Customers,4931.68,0
ID-006288,0.1058,0,Low,Stable Value Seekers,5311.69,0
ID-000043,0.1056,0,Low,High Value Loyalists,4458.66,0
ID-003468,0.1056,0,Low,At-Risk New Customers,1358.36,0
ID-000871,0.1055,0,Low,At-Risk New Customers,3238.75,0
ID-001117,0.1055,0,Low,High Value Loyalists,2948.74,0
ID-000689,0.1054,0,Low,At-Risk New Customers,2409.83,0
ID-006349,0.1054,0,Low,Stable Value Seekers,6678.45,0
ID-005112,0.1054,0,Low,Stable Value Seekers,3586.84,0
ID-002620,0.1053,0,Low,At-Risk New Customers,2546.35,0
ID-001217,0.1053,0,Low,At-Risk New Customers,3232.14,1
ID-005252,0.1052,0,Low,At-Risk New Customers,4450.34,0
ID-006462,0.105,0,Low,At-Risk New Customers,5236.34,0
ID-005529,0.105,0,Low,Stable Value Seekers,2249.36,0
ID-005858,0.105,0,Low,At-Risk New Customers,5548.61,0
ID-006828,0.1049,0,Low,At-Risk New Customers,3074.57,0
ID-003522,0.1049,0,Low,At-Risk New Customers,2170.97,0
ID-006969,0.1049,0,Low,At-Risk New Customers,4310.03,1
ID-001524,0.1049,0,Low,At-Risk New Customers,5911.26,0
ID-000911,0.1049,0,Low,Stable Value Seekers,5226.14,1
ID-006848,0.1047,0,Low,At-Risk New Customers,3502.57,0
ID-002408,0.1046,0,Low,At-Risk New Customers,2075.61,0
ID-005580,0.1046,0,Low,Low Engagement Churn Risk,1920.86,0
ID-003620,0.1045,0,Low,High Value Loyalists,6206.39,1
ID-006029,0.1045,0,Low,At-Risk New Customers,3816.81,0
ID-001781,0.1045,0,Low,At-Risk New Customers,1898.29,1
ID-004441,0.1045,0,Low,At-Risk New Customers,5784.77,0
ID-001518,0.1045,0,Low,High Value Loyalists,3787.75,0
ID-000117,0.1044,0,Low,At-Risk New Customers,6184.78,1
ID-003569,0.1044,0,Low,Stable Value Seekers,5916.08,1
ID-005694,0.1043,0,Low,At-Risk New Customers,4300.07,0
ID-004563,0.1043,0,Low,High Value Loyalists,5012.11,0
ID-002392,0.1043,0,Low,High Value Loyalists,1337.08,0
ID-006468,0.1043,0,Low,High Value Loyalists,6198.24,0
ID-002891,0.1043,0,Low,At-Risk New Customers,1346.14,0
ID-000838,0.1043,0,Low,At-Risk New Customers,2093.4,0
ID-006124,0.1042,0,Low,High Value Loyalists,4029.61,0
ID-000273,0.1042,0,Low,High Value Loyalists,2615.07,0
ID-003060,0.1042,0,Low,At-Risk New Customers,4911.64,0
ID-001109,0.1041,0,Low,At-Risk New Customers,2029.64,0
ID-000493,0.1041,0,Low,High Value Loyalists,7128.73,0
ID-001018,0.1041,0,Low,At-Risk New Customers,2244.94,0
ID-001435,0.1041,0,Low,High Value Loyalists,1770.29,0
ID-005232,0.104,0,Low,At-Risk New Customers,5638.07,0
ID-002496,0.104,0,Low,Stable Value Seekers,1959.96,0
ID-002608,0.104,0,Low,At-Risk New Customers,1138.24,0
ID-002618,0.104,0,Low,High Value Loyalists,3008.85,0
ID-001839,0.104,0,Low,At-Risk New Customers,5144.45,0
ID-000733,0.1039,0,Low,At-Risk New Customers,3737.32,0
ID-000947,0.1039,0,Low,At-Risk New Customers,4295.02,0
ID-000335,0.1039,0,Low,High Value Loyalists,6255.54,0
ID-002170,0.1039,0,Low,High Value Loyalists,6599.16,1
ID-001196,0.1039,0,Low,At-Risk New Customers,2395.11,0
ID-001806,0.1038,0,Low,High Value Loyalists,6016.74,0
ID-000503,0.1037,0,Low,Stable Value Seekers,6338.22,0
ID-006506,0.1037,0,Low,High Value Loyalists,4225.11,0
ID-001465,0.1037,0,Low,At-Risk New Customers,3312.34,0
ID-000633,0.1037,0,Low,Stable Value Seekers,4510.42,0
ID-003577,0.1037,0,Low,High Value Loyalists,3787.71,1
ID-004997,0.1036,0,Low,Stable Value Seekers,5146.13,0
ID-003217,0.1035,0,Low,At-Risk New Customers,4004.24,0
ID-000450,0.1035,0,Low,At-Risk New Customers,2833.57,0
ID-002065,0.1035,0,Low,Low Engagement Churn Risk,4139.62,0
ID-006027,0.1035,0,Low,At-Risk New Customers,4600.54,0
ID-003006,0.1035,0,Low,High Value Loyalists,2104.09,0
ID-005336,0.1034,0,Low,High Value Loyalists,4538.79,0
ID-000297,0.1034,0,Low,At-Risk New Customers,2885.71,0
ID-006480,0.1033,0,Low,At-Risk New Customers,3806.78,0
ID-006344,0.1033,0,Low,At-Risk New Customers,4721.17,0
ID-003221,0.1031,0,Low,Stable Value Seekers,2150.31,0
ID-004281,0.1031,0,Low,Stable Value Seekers,7023.94,0
ID-002893,0.103,0,Low,At-Risk New Customers,3683.69,0
ID-000426,0.103,0,Low,At-Risk New Customers,4740.88,0
ID-003516,0.103,0,Low,At-Risk New Customers,2443.21,0
ID-002623,0.1029,0,Low,Stable Value Seekers,6333.66,0
ID-004924,0.1029,0,Low,High Value Loyalists,1536.38,0
ID-002253,0.1029,0,Low,Stable Value Seekers,6060.91,0
ID-002782,0.1029,0,Low,At-Risk New Customers,2009.14,0
ID-005545,0.1028,0,Low,At-Risk New Customers,6520.35,0
ID-005437,0.1028,0,Low,Stable Value Seekers,3432.78,0
ID-006871,0.1027,0,Low,At-Risk New Customers,3116.82,0
ID-005975,0.1026,0,Low,Stable Value Seekers,4923.14,0
ID-000629,0.1025,0,Low,At-Risk New Customers,1791.74,1
ID-006869,0.1025,0,Low,At-Risk New Customers,4456.38,0
ID-000215,0.1025,0,Low,At-Risk New Customers,2256.68,0
ID-001446,0.1025,0,Low,At-Risk New Customers,1443.13,0
ID-006511,0.1024,0,Low,At-Risk New Customers,5404.83,0
ID-000605,0.1024,0,Low,At-Risk New Customers,1808.9,0
ID-005526,0.1024,0,Low,At-Risk New Customers,4457.22,1
ID-003139,0.1023,0,Low,High Value Loyalists,2544.44,0
ID-004531,0.1023,0,Low,Stable Value Seekers,6416.11,0
ID-005203,0.1023,0,Low,High Value Loyalists,2629.18,0
ID-006913,0.1022,0,Low,Stable Value Seekers,5268.92,0
ID-002598,0.1021,0,Low,At-Risk New Customers,1990.95,0
ID-002329,0.1021,0,Low,At-Risk New Customers,1583.09,0
ID-000766,0.1021,0,Low,At-Risk New Customers,2594.86,0
ID-000792,0.102,0,Low,Stable Value Seekers,2262.09,0
ID-001803,0.102,0,Low,At-Risk New Customers,3805.99,0
ID-000611,0.1019,0,Low,At-Risk New Customers,1514.7,1
ID-003223,0.1018,0,Low,At-Risk New Customers,2893.94,0
ID-006206,0.1018,0,Low,At-Risk New Customers,1599.73,0
ID-000764,0.1018,0,Low,High Value Loyalists,5469.94,0
ID-002462,0.1017,0,Low,Stable Value Seekers,5792.94,1
ID-005715,0.1017,0,Low,Stable Value Seekers,2453.55,1
ID-002571,0.1017,0,Low,At-Risk New Customers,5285.07,0
ID-002310,0.1016,0,Low,At-Risk New Customers,1426.51,0
ID-000783,0.1016,0,Low,High Value Loyalists,3639.61,0
ID-001974,0.1016,0,Low,Low Engagement Churn Risk,1952.56,1
ID-003311,0.1014,0,Low,At-Risk New Customers,4342.13,1
ID-003186,0.1014,0,Low,High Value Loyalists,6561.5,0
ID-003733,0.1013,0,Low,Stable Value Seekers,4946.94,0
ID-004246,0.1013,0,Low,High Value Loyalists,2800.24,0
ID-006958,0.1012,0,Low,High Value Loyalists,5616.97,0
ID-000919,0.1012,0,Low,High Value Loyalists,3706.74,0
ID-005786,0.1012,0,Low,Low Engagement Churn Risk,1208.45,0
ID-004683,0.1011,0,Low,High Value Loyalists,3956.56,0
ID-006643,0.1011,0,Low,Stable Value Seekers,6765.97,0
ID-001074,0.101,0,Low,High Value Loyalists,2051.96,0
ID-001915,0.101,0,Low,At-Risk New Customers,4659.33,0
ID-005706,0.1009,0,Low,Stable Value Seekers,5314.75,0
ID-006254,0.1008,0,Low,High Value Loyalists,4790.24,0
ID-000014,0.1008,0,Low,Stable Value Seekers,1333.57,1
ID-006939,0.1008,0,Low,Stable Value Seekers,5865.97,0
ID-003762,0.1008,0,Low,Stable Value Seekers,4231.37,0
ID-003744,0.1007,0,Low,At-Risk New Customers,3330.36,0
ID-001775,0.1006,0,Low,Stable Value Seekers,1034.21,0
ID-003086,0.1006,0,Low,Stable Value Seekers,4080.1,0
ID-006973,0.1006,0,Low,Stable Value Seekers,6443.64,0
ID-002138,0.1005,0,Low,At-Risk New Customers,5557.47,0
ID-005247,0.1004,0,Low,Stable Value Seekers,5612.99,0
ID-000746,0.1004,0,Low,At-Risk New Customers,5500.3,1
ID-003376,0.1003,0,Low,At-Risk New Customers,2366.12,1
ID-005266,0.1003,0,Low,Stable Value Seekers,6835.24,0
ID-004033,0.1002,0,Low,At-Risk New Customers,4122.41,0
ID-004386,0.1002,0,Low,At-Risk New Customers,1431.51,0
ID-002317,0.1002,0,Low,Stable Value Seekers,6753.46,0
ID-002862,0.1001,0,Low,At-Risk New Customers,4388.28,0
ID-004041,0.1001,0,Low,At-Risk New Customers,5288.15,0
ID-004605,0.1001,0,Low,At-Risk New Customers,6156.14,1
ID-001138,0.1001,0,Low,At-Risk New Customers,2084.46,1
ID-004149,0.1,0,Low,Stable Value Seekers,2057.51,0
ID-004018,0.1,0,Low,High Value Loyalists,1692.92,0
ID-000299,0.0999,0,Low,At-Risk New Customers,4351.21,0
ID-006135,0.0998,0,Low,At-Risk New Customers,5805.97,0
ID-003633,0.0998,0,Low,Stable Value Seekers,2002.02,0
ID-005286,0.0998,0,Low,High Value Loyalists,3938.19,0
ID-006650,0.0998,0,Low,Stable Value Seekers,6512.79,0
ID-004698,0.0997,0,Low,At-Risk New Customers,5213.44,0
ID-000170,0.0997,0,Low,At-Risk New Customers,3261.67,0
ID-004478,0.0997,0,Low,At-Risk New Customers,3449.92,0
ID-005347,0.0997,0,Low,At-Risk New Customers,3768.3,0
ID-005539,0.0996,0,Low,High Value Loyalists,6120.9,0
ID-004550,0.0996,0,Low,High Value Loyalists,2831.14,1
ID-002866,0.0995,0,Low,High Value Loyalists,7439.98,0
ID-001547,0.0995,0,Low,High Value Loyalists,6720.77,0
ID-005562,0.0994,0,Low,High Value Loyalists,3210.82,0
ID-006850,0.0994,0,Low,Stable Value Seekers,6588.0,0
ID-004654,0.0994,0,Low,At-Risk New Customers,3092.73,1
ID-002955,0.0994,0,Low,Stable Value Seekers,4432.38,1
ID-001400,0.0993,0,Low,At-Risk New Customers,1924.8,0
ID-005180,0.0993,0,Low,High Value Loyalists,6776.19,0
ID-006608,0.0993,0,Low,At-Risk New Customers,4298.5,0
ID-003799,0.0992,0,Low,At-Risk New Customers,5331.51,0
ID-000745,0.0992,0,Low,Stable Value Seekers,7001.54,0
ID-000302,0.0991,0,Low,Stable Value Seekers,2932.92,0
ID-004314,0.099,0,Low,Stable Value Seekers,5106.02,0
ID-005369,0.099,0,Low,Stable Value Seekers,6995.16,0
ID-005421,0.0988,0,Low,Stable Value Seekers,6630.25,0
ID-000989,0.0988,0,Low,Stable Value Seekers,6441.62,0
ID-005243,0.0988,0,Low,At-Risk New Customers,2002.57,0
ID-001808,0.0987,0,Low,Stable Value Seekers,7081.06,0
ID-002420,0.0987,0,Low,At-Risk New Customers,2120.43,0
ID-001985,0.0987,0,Low,Stable Value Seekers,5808.27,0
ID-000929,0.0987,0,Low,High Value Loyalists,5463.92,0
ID-001817,0.0985,0,Low,Stable Value Seekers,1309.59,0
ID-001908,0.0985,0,Low,High Value Loyalists,6336.97,0
ID-004901,0.0983,0,Low,At-Risk New Customers,3145.61,0
ID-003504,0.0983,0,Low,At-Risk New Customers,3009.12,0
ID-006920,0.0982,0,Low,At-Risk New Customers,4538.07,0
ID-006971,0.0981,0,Low,At-Risk New Customers,5026.86,0
ID-002616,0.0981,0,Low,Stable Value Seekers,1557.53,0
ID-005046,0.098,0,Low,At-Risk New Customers,6649.02,0
ID-003604,0.0977,0,Low,At-Risk New Customers,2311.14,0
ID-002798,0.0977,0,Low,At-Risk New Customers,6305.98,0
ID-004231,0.0977,0,Low,At-Risk New Customers,4406.04,0
ID-000582,0.0975,0,Low,Stable Value Seekers,5124.85,0
ID-002361,0.0975,0,Low,High Value Loyalists,6755.89,0
ID-006627,0.0974,0,Low,At-Risk New Customers,2482.88,0
ID-001238,0.0974,0,Low,Stable Value Seekers,6000.01,0
ID-005490,0.0974,0,Low,At-Risk New Customers,1360.12,1
ID-006104,0.0973,0,Low,Stable Value Seekers,6716.06,0
ID-001440,0.0972,0,Low,Stable Value Seekers,6534.12,1
ID-000592,0.0972,0,Low,Stable Value Seekers,7108.63,0
ID-002882,0.0972,0,Low,High Value Loyalists,3075.7,0
ID-001577,0.0972,0,Low,High Value Loyalists,4412.37,0
ID-004290,0.0972,0,Low,At-Risk New Customers,5130.09,0
ID-002717,0.0971,0,Low,At-Risk New Customers,3062.99,1
ID-004664,0.0971,0,Low,At-Risk New Customers,4712.09,0
ID-001214,0.097,0,Low,Stable Value Seekers,3108.59,0
ID-000157,0.097,0,Low,Stable Value Seekers,4677.87,0
ID-001841,0.0968,0,Low,At-Risk New Customers,2825.83,0
ID-004642,0.0968,0,Low,At-Risk New Customers,2576.88,1
ID-006938,0.0968,0,Low,At-Risk New Customers,4239.06,0
ID-004983,0.0968,0,Low,At-Risk New Customers,2208.15,0
ID-005834,0.0968,0,Low,At-Risk New Customers,6323.5,0
ID-002562,0.0967,0,Low,At-Risk New Customers,3120.61,0
ID-001460,0.0967,0,Low,High Value Loyalists,2301.6,0
ID-004847,0.0966,0,Low,High Value Loyalists,2137.2,1
ID-003722,0.0966,0,Low,Stable Value Seekers,6593.62,1
ID-006297,0.0966,0,Low,At-Risk New Customers,3250.92,1
ID-002760,0.0966,0,Low,At-Risk New Customers,5988.64,0
ID-001855,0.0965,0,Low,High Value Loyalists,3243.64,0
ID-002513,0.0965,0,Low,At-Risk New Customers,3071.1,0
ID-001945,0.0965,0,Low,Stable Value Seekers,7215.83,0
ID-001296,0.0964,0,Low,High Value Loyalists,6105.43,0
ID-006785,0.0964,0,Low,At-Risk New Customers,2979.78,1
ID-006670,0.0964,0,Low,At-Risk New Customers,1764.19,1
ID-006395,0.0963,0,Low,High Value Loyalists,1504.85,0
ID-004051,0.0963,0,Low,Stable Value Seekers,7117.98,0
ID-000163,0.0963,0,Low,Stable Value Seekers,5173.66,0
ID-000894,0.0963,0,Low,Stable Value Seekers,2901.2,0
ID-001411,0.0962,0,Low,High Value Loyalists,4979.27,0
ID-001538,0.0962,0,Low,Stable Value Seekers,6836.74,0
ID-002016,0.0962,0,Low,Stable Value Seekers,3788.36,0
ID-002129,0.0961,0,Low,Low Engagement Churn Risk,2108.62,0
ID-005302,0.0961,0,Low,At-Risk New Customers,6748.53,0
ID-006897,0.0961,0,Low,Stable Value Seekers,4932.53,0
ID-006323,0.096,0,Low,High Value Loyalists,2792.08,0
ID-007015,0.096,0,Low,High Value Loyalists,2927.05,0
ID-000617,0.0959,0,Low,Stable Value Seekers,6962.67,0
ID-004594,0.0958,0,Low,At-Risk New Customers,3677.09,1
ID-000225,0.0958,0,Low,High Value Loyalists,1812.61,0
ID-005389,0.0956,0,Low,Stable Value Seekers,6237.16,0
ID-004546,0.0956,0,Low,At-Risk New Customers,5670.72,0
ID-000557,0.0954,0,Low,Stable Value Seekers,5784.38,0
ID-004245,0.0954,0,Low,Stable Value Seekers,6725.59,0
ID-003361,0.0954,0,Low,High Value Loyalists,2486.03,0
ID-005622,0.0954,0,Low,At-Risk New Customers,6403.21,1
ID-003717,0.0954,0,Low,At-Risk New Customers,4072.86,1
ID-000456,0.0953,0,Low,At-Risk New Customers,4820.28,1
ID-003327,0.0953,0,Low,At-Risk New Customers,3401.77,0
ID-003520,0.0952,0,Low,Stable Value Seekers,6747.55,0
ID-000056,0.0952,0,Low,At-Risk New Customers,2621.1,0
ID-002715,0.095,0,Low,Stable Value Seekers,1995.23,0
ID-005830,0.0949,0,Low,Stable Value Seekers,7440.65,0
ID-000318,0.0949,0,Low,High Value Loyalists,4367.06,0
ID-004532,0.0948,0,Low,Stable Value Seekers,5250.37,0
ID-006502,0.0948,0,Low,Low Engagement Churn Risk,4549.47,0
ID-003391,0.0947,0,Low,High Value Loyalists,3427.37,0
ID-003120,0.0947,0,Low,High Value Loyalists,5744.17,0
ID-006420,0.0946,0,Low,Stable Value Seekers,1485.85,0
ID-003493,0.0944,0,Low,At-Risk New Customers,4447.26,0
ID-003629,0.0944,0,Low,At-Risk New Customers,6415.52,0
ID-005415,0.0943,0,Low,At-Risk New Customers,2833.63,0
ID-004178,0.0943,0,Low,High Value Loyalists,3830.1,0
ID-004825,0.0943,0,Low,At-Risk New Customers,2365.38,0
ID-005239,0.0943,0,Low,High Value Loyalists,4513.34,0
ID-001545,0.0942,0,Low,High Value Loyalists,6770.51,0
ID-005571,0.0942,0,Low,At-Risk New Customers,5715.89,0
ID-005581,0.0941,0,Low,At-Risk New Customers,3027.06,0
ID-000236,0.094,0,Low,Stable Value Seekers,4125.6,0
ID-002962,0.0939,0,Low,Stable Value Seekers,4976.67,0
ID-002340,0.0939,0,Low,Stable Value Seekers,5319.14,0
ID-003978,0.0939,0,Low,At-Risk New Customers,1062.43,0
