customerID,gender,SeniorCitizen,Partner,Dependent,tenure_normalized,PhoneService,MultipleLines_No,MultipleLines_Yes,MultipleLines_NoPhoneService,InternetService_encoded,OnlineSecurity_No,OnlineSecurity_Yes,OnlineSecurity_NoInternet,OnlineBackup_No,OnlineBackup_Yes,OnlineBackup_NoInternet,DeviceProtection_No,DeviceProtection_Yes,DeviceProtection_NoInternet,TechSupport_No,TechSupport_Yes,TechSupport_NoInternet,StreamingTV_No,StreamingTV_Yes,StreamingTV_NoInternet,StreamingMovies_No,StreamingMovies_Yes,StreamingMovies_NoInternet,Contract_encoded,PaperlessBilling,PaymentMethod_encoded,MonthlyCharges_normalized,TotalCharges_normalized,Churn_encoded
ID-004519,0,1,0,0,0.625,1,1,0,0,2,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,1,3,0.3827,0.2982,0
ID-004520,1,0,0,1,0.9167,1,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,2,1,1,0.9895,0.9088,0
ID-004521,0,1,1,0,0.9306,1,1,0,0,2,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,2,0.3426,0.4123,0
ID-004522,1,0,1,1,0.9722,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0.733,0.7525,1
ID-004523,0,0,0,1,0.9583,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,2,0.7173,0.729,0
ID-004524,1,0,1,0,0.5556,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0.7977,0.4605,0
ID-004525,0,0,1,1,0.3056,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0.7203,0.2332,0
ID-004526,0,0,0,0,0.0694,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,2,1,2,0.0878,0.0158,0
ID-004527,0,0,1,0,0.3472,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,2,1,3,0.1882,0.1084,0
ID-004528,1,1,1,0,0.2361,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,2,1,1,0.0774,0.0515,0
ID-004529,1,0,0,1,0.7778,1,0,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,2,0,0,0.0952,0.1815,0
ID-004530,1,1,0,0,0.0694,1,1,0,0,2,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0.9256,0.0651,0
ID-004531,0,0,0,0,0.6389,1,0,0,1,2,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,3,0.8628,0.5648,0
ID-004532,0,0,1,0,0.5139,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,2,1,0,0.6482,0.3608,0
ID-004533,0,1,0,0,0.8056,0,0,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,2,0,0,0.1981,0.2582,0
ID-004534,1,0,0,1,0.125,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,2,0,3,0.6386,0.0867,0
ID-004535,0,1,1,1,0.6528,1,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,2,1,0,0.3566,0.297,0
ID-004536,1,0,0,0,0.1528,1,0,0,1,2,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,2,1,1,0.6168,0.1032,0
ID-004537,0,0,1,1,0.3056,1,1,0,0,2,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,2,1,1,0.9807,0.3007,0
ID-004538,1,1,1,0,0.4444,0,0,0,1,2,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0.2782,0.1726,0
ID-004539,1,0,1,0,0.4444,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0.3064,0.1833,0
ID-004540,0,1,0,1,0.4306,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0.1521,0.1212,0
ID-004541,0,0,0,1,0.1528,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,2,0.9477,0.1461,0
ID-004542,0,0,1,0,0.9028,1,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,2,1,2,0.6646,0.6464,0
ID-004543,1,1,0,1,0.7917,0,1,0,0,2,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,2,1,3,0.4416,0.4172,1
ID-004544,0,0,1,1,0.1667,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0.8798,0.1497,0
ID-004545,1,1,0,0,0.9306,1,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,1,2,0.7239,0.7131,0
ID-004546,1,1,1,1,0.125,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,2,0,0,0.8448,0.1086,0
ID-004547,1,0,0,1,0.2778,0,0,0,1,2,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,1,3,0.0106,0.0449,0
ID-004548,1,1,1,0,0.2639,1,0,1,0,2,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,2,0,0,0.7892,0.2168,0
ID-004549,0,1,0,0,0.7917,0,0,0,1,2,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,2,1,1,0.7785,0.6433,0
ID-004550,0,0,1,1,0.8333,1,0,1,0,2,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,1,1,0.2953,0.3358,1
ID-004551,0,1,1,1,0.8889,0,1,0,0,2,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0.968,0.8651,0
ID-004552,1,1,1,1,0.3472,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0.5621,0.2184,1
ID-004553,0,0,1,0,0.4444,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,1,3,0.6323,0.3061,0
ID-004554,0,1,1,0,0.125,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,2,0,1,0.2332,0.0438,0
ID-004555,1,0,1,0,0.4167,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,2,0.9775,0.4089,0
ID-004556,0,1,0,0,0.1667,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,2,0,1,0.5535,0.1036,0
ID-004557,1,0,0,0,0.0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,3,0.2142,0.0,1
ID-004558,1,0,0,1,0.2639,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0.4748,0.1465,1
ID-004559,1,0,0,1,0.4722,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,3,0.7624,0.3773,0
ID-004560,0,1,0,1,0.9722,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0.1627,0.2825,0
ID-004561,0,1,0,1,0.8333,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0.4909,0.474,0
ID-004562,0,1,0,0,0.8611,1,1,0,0,2,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1,2,0.8592,0.7586,1
ID-004563,1,1,1,0,0.9722,0,0,1,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,1,1,0.6199,0.6593,0
ID-004564,1,1,1,0,0.4722,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0.3713,0.2207,0
ID-004565,0,0,1,0,0.5417,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,2,0.3821,0.2581,0
ID-004566,0,1,1,0,0.8472,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,2,1,3,0.5788,0.545,0
ID-004567,1,1,0,1,0.9861,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0.9948,0.9821,0
ID-004568,1,1,1,1,0.0833,1,0,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,3,0.5746,0.0533,1
ID-004569,0,0,1,1,0.0833,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,2,0.0219,0.0143,1
ID-004570,1,1,0,1,0.8056,1,0,1,0,2,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,2,0.1612,0.2331,0
ID-004571,1,1,1,0,1.0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,2,0,2,0.6027,0.6635,0
ID-004572,0,1,1,0,0.8194,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0.703,0.6134,0
ID-004573,1,1,1,0,0.8889,1,1,0,0,2,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0.13,0.2337,0
ID-004574,0,0,0,1,0.7083,0,1,0,0,2,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0.3501,0.3183,0
ID-004575,0,0,1,0,0.0694,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,3,0.1738,0.0208,0
ID-004576,0,0,0,0,0.1528,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,2,0.733,0.1183,0
ID-004577,0,0,0,1,0.0694,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,2,0,3,0.6117,0.0466,0
ID-004578,0,0,0,1,0.5694,1,0,0,1,2,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,1,0.4239,0.2916,1
ID-004579,1,0,0,1,1.0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,3,0.5213,0.5945,0
ID-004580,0,0,0,1,0.6944,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,2,1,0,0.0522,0.1367,0
ID-004581,0,0,0,0,0.6389,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,2,1,1,0.1327,0.1694,0
ID-004582,0,1,0,1,0.5694,0,0,0,1,2,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,2,0.4077,0.2837,0
ID-004583,0,0,1,1,0.5278,0,0,0,1,2,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,1,1,0.5143,0.3106,0
ID-004584,1,1,1,1,0.4722,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0.7524,0.3733,0
ID-004585,1,1,1,0,0.25,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0.8291,0.2139,0
ID-004586,0,1,0,1,0.0556,0,1,0,0,2,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,2,0,1,0.9577,0.0536,0
ID-004587,1,0,1,1,0.9444,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,2,0.5409,0.5772,0
ID-004588,0,1,1,0,1.0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0.0137,0.1642,0
ID-004589,1,1,0,1,0.4028,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0.9515,0.3863,1
ID-004590,0,0,0,0,0.0694,0,0,1,0,2,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,2,0,2,0.1645,0.0203,0
ID-004591,1,0,0,1,0.0972,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0.8192,0.0824,1
ID-004592,1,1,0,1,0.0556,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0.7745,0.045,1
ID-004593,0,1,1,0,0.3194,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0.2536,0.1174,0
ID-004594,0,1,1,0,0.5,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,3,0.4332,0.2599,1
ID-004595,0,1,0,1,0.0139,1,0,0,1,2,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0.5227,0.0083,0
ID-004596,0,0,0,1,0.3056,1,1,0,0,2,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0.5391,0.1863,1
ID-004597,1,1,0,1,0.6667,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,1,2,0.6959,0.495,0
ID-004598,1,0,0,1,0.0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,2,1,2,0.3161,0.0,0
ID-004599,1,0,1,1,0.5278,1,1,0,0,2,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,3,0.5327,0.3189,0
ID-004600,0,0,0,1,0.6806,0,0,1,0,2,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,3,0.1672,0.2003,1
ID-004601,0,0,0,0,0.875,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0.7974,0.725,0
ID-004602,1,0,1,1,1.0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0.6019,0.6629,0
ID-004603,1,1,1,1,0.9583,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0.32,0.4062,1
ID-004604,1,1,1,1,0.4167,0,0,1,0,2,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,2,1,3,0.3228,0.1776,0
ID-004605,0,0,0,1,0.0556,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,2,1,2,0.9803,0.0546,1
ID-004606,1,1,1,1,0.625,1,0,1,0,2,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,2,1,3,0.3176,0.2637,0
ID-004607,0,1,0,0,0.3056,1,0,1,0,2,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,3,0.6855,0.2242,1
ID-004608,0,1,1,1,0.2778,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0.4499,0.1483,0
ID-004609,0,1,1,0,0.8889,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,2,1,2,0.7092,0.6701,0
ID-004610,1,0,0,0,0.6111,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,1,0.1814,0.1872,0
ID-004611,0,0,0,0,0.4444,1,1,0,0,2,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,2,0.1563,0.1267,0
ID-004612,0,1,0,1,0.0972,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,2,0.8297,0.0832,0
ID-004613,0,1,0,1,0.7361,0,0,0,1,2,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,2,0,1,0.8187,0.6233,0
ID-004614,1,1,0,0,0.8194,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,2,0.7395,0.6388,0
ID-004615,0,0,0,0,0.75,1,1,0,0,2,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,1,1,0.8178,0.6344,0
ID-004616,1,1,1,0,0.8889,1,0,1,0,2,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,3,0.7727,0.7179,0
ID-004617,0,1,0,1,0.9861,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,1,2,0.5119,0.5784,0
ID-004618,0,0,0,0,0.6111,1,0,0,1,2,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0.4714,0.3375,0
ID-004619,0,1,1,1,0.1389,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,2,0,3,0.8926,0.1263,0
ID-004620,1,0,1,0,0.7917,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,1,3,0.9228,0.7401,0
ID-004621,1,0,0,1,0.5833,1,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,2,0.9874,0.5773,0
ID-004622,0,1,0,1,0.0972,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,3,0.4005,0.0478,0
ID-004623,0,0,0,0,0.3056,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,1,3,0.4826,0.1717,1
ID-004624,0,1,0,1,0.4861,0,0,0,1,2,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0.4481,0.2589,1
ID-004625,0,0,1,0,0.3472,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,2,0.0305,0.062,0
ID-004626,1,1,1,0,0.2083,1,0,1,0,2,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,2,1,3,0.0976,0.049,0
ID-004627,0,1,1,0,0.8889,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,2,0.6983,0.6619,0
ID-004628,1,1,1,0,0.9167,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,2,0.0219,0.1569,0
ID-004629,0,0,1,1,1.0,0,1,0,0,2,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,1,3,0.0976,0.2354,0
ID-004630,0,1,0,0,1.0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,2,0,3,0.5719,0.6374,0
ID-004631,1,0,1,0,0.1111,1,1,0,0,2,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0.8686,0.0988,0
ID-004632,0,0,0,1,0.2361,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,2,0.5938,0.1549,0
ID-004633,0,0,1,0,0.125,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0.1938,0.0396,0
ID-004634,1,0,1,0,0.7222,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0.4704,0.3983,0
ID-004635,1,1,1,0,0.875,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,1,1,0.7827,0.7141,0
ID-004636,1,0,0,1,0.9028,0,1,0,0,2,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0.6818,0.6596,0
ID-004637,0,0,0,0,0.6111,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,3,0.9687,0.5951,1
ID-004638,0,1,1,0,0.2083,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0.2156,0.0699,1
ID-004639,0,0,0,0,0.0972,0,1,0,0,2,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0.8385,0.0839,1
ID-004640,0,0,1,1,0.7222,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,2,1,1,0.9248,0.6764,0
ID-004641,0,0,0,0,0.25,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,2,0,3,0.6332,0.1723,0
ID-004642,1,1,0,1,0.6389,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,2,0,0,0.2586,0.2376,1
ID-004643,0,0,1,0,0.4722,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,2,0.4696,0.2601,0
ID-004644,1,0,1,1,0.5,1,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0.0595,0.1015,0
ID-004645,0,1,0,0,0.9722,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,1,0.0036,0.1514,0
ID-004646,0,1,1,0,0.2917,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0.4718,0.1612,0
ID-004647,1,0,1,1,0.7083,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0.2816,0.2772,0
ID-004648,1,0,1,0,0.6944,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0.6076,0.4637,0
ID-004649,0,0,0,0,0.0417,0,1,0,0,2,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0.9176,0.0388,1
ID-004650,0,0,0,1,0.0833,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,2,0.1594,0.024,1
ID-004651,1,0,1,0,0.5972,0,0,1,0,2,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,1,2,0.0548,0.1189,1
ID-004652,0,0,0,1,0.0833,1,0,1,0,2,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,2,0,2,0.404,0.0413,0
ID-004653,1,0,0,0,0.7361,1,0,1,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,2,0.2662,0.2785,0
ID-004654,0,0,1,0,0.2361,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,2,1,0,0.3464,0.1054,1
ID-004655,1,0,0,0,0.2361,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,1,0.2163,0.0793,0
ID-004656,1,0,1,0,0.2222,1,1,0,0,2,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,2,0.8409,0.1923,1
ID-004657,1,0,1,1,0.6389,0,1,0,0,2,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0.1653,0.1871,1
ID-004658,1,0,0,0,0.25,1,0,1,0,2,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,3,0.6574,0.1775,0
ID-004659,1,1,1,1,0.75,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0.4614,0.4078,0
ID-004660,0,0,0,0,0.2917,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0.7404,0.2276,0
ID-004661,1,0,0,0,0.0417,1,0,1,0,2,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1,1,0.3377,0.0183,0
ID-004662,0,1,0,0,0.9722,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,2,0,2,0.0868,0.22,0
ID-004663,0,1,1,1,0.625,1,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,3,0.8856,0.5646,1
ID-004664,1,1,1,1,0.4861,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1,3,0.6058,0.3238,0
ID-004665,0,0,0,0,0.8472,1,0,0,1,2,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,0.5918,0.5543,0
ID-004666,0,1,1,0,0.7083,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0.8775,0.635,0
ID-004667,1,0,1,1,0.625,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,2,0,1,0.7816,0.5095,0
ID-004668,0,1,1,0,0.0556,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,3,0.975,0.0544,0
ID-004669,1,0,0,1,0.8333,1,0,0,1,2,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,1,1,0.6668,0.5982,0
ID-004670,0,0,0,1,0.9583,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,2,0,0,0.5959,0.6304,0
ID-004671,1,1,0,1,0.1528,0,0,0,1,2,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,3,0.909,0.141,1
ID-004672,0,1,0,1,0.4444,1,0,1,0,2,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0.291,0.1775,1
ID-004673,0,1,1,0,0.4861,1,1,0,0,2,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,2,0,0,0.6921,0.3594,0
ID-004674,0,1,1,0,0.3056,1,1,0,0,2,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0.4999,0.1761,1
ID-004675,0,0,1,1,0.375,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0.929,0.3526,0
ID-004676,1,0,1,1,0.6389,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,2,0,1,0.0927,0.1477,0
ID-004677,1,1,0,0,0.6667,1,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,2,1,1,0.8211,0.5658,0
ID-004678,1,1,0,1,0.1944,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,2,0,0,0.9536,0.1869,0
ID-004679,1,0,0,1,0.3333,0,0,1,0,2,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,2,1,1,0.3198,0.1412,0
ID-004680,1,1,1,0,0.6528,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,1,0.218,0.2202,1
ID-004681,1,1,1,1,0.9722,0,1,0,0,2,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,2,0,1,0.9883,0.9629,0
ID-004682,1,0,0,1,0.9028,1,0,1,0,2,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,1,3,0.9673,0.8781,0
ID-004683,0,1,1,0,0.3194,0,0,1,0,2,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,2,1,1,0.4671,0.1753,0
