customerID,gender,SeniorCitizen,Partner,Dependent,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
ID-004132,Male,1,Yes,Yes,13,No,No,Fiber optic,No internet service,No internet service,No,Yes,No internet service,No internet service,One year,Yes,Credit card,55.15,716.95,No
ID-004133,Male,1,No,No,17,No,No,No,Yes,No internet service,No,No,No internet service,Yes,Month-to-month,Yes,Electronic check,104.9,1783.3,No
ID-004134,Female,1,Yes,Yes,69,Yes,No,DSL,Yes,No internet service,No,Yes,No internet service,No,Month-to-month,No,Credit card,37.78,2606.82,No
ID-004135,Male,1,No,No,30,No,No phone service,DSL,No internet service,No internet service,No,No internet service,No,No internet service,Month-to-month,No,Bank transfer,27.92,837.6,No
ID-004136,Female,1,No,No,49,Yes,Yes,DSL,Yes,No internet service,No internet service,No internet service,No,No internet service,One year,No,Bank transfer,71.44,3500.56,No
ID-004137,Male,0,No,Yes,66,No,No,Fiber optic,No internet service,Yes,Yes,Yes,Yes,No,Two year,Yes,Bank transfer,20.38,1345.08,No
ID-004138,Male,0,No,Yes,41,No,Yes,No,No,Yes,No internet service,No internet service,Yes,No,One year,Yes,Credit card,81.59,3345.19,No
ID-004139,Male,0,No,Yes,58,No,Yes,Fiber optic,No internet service,No internet service,No internet service,No internet service,Yes,No internet service,One year,No,Electronic check,21.6,1252.8,No
ID-004140,Male,0,Yes,Yes,48,No,No,No,Yes,No,No internet service,No,No internet service,No,Two year,Yes,Electronic check,82.81,3974.88,No
ID-004141,Male,0,Yes,Yes,72,Yes,No phone service,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer,117.13,8433.36,No
ID-004142,Male,1,Yes,Yes,12,No,Yes,No,No internet service,No,No internet service,No,Yes,No,One year,No,Mailed check,79.84,958.08,No
ID-004143,Female,0,No,Yes,31,No,No,Fiber optic,No internet service,Yes,No,No,Yes,No internet service,One year,No,Mailed check,96.2,2982.2,No
ID-004144,Male,0,Yes,Yes,26,Yes,Yes,Fiber optic,No internet service,No,Yes,No internet service,No internet service,No internet service,One year,Yes,Mailed check,68.18,1772.68,No
ID-004145,Male,0,No,Yes,9,Yes,Yes,No,Yes,Yes,No internet service,Yes,No internet service,No internet service,One year,No,Bank transfer,46.58,419.22,No
ID-004146,Female,0,Yes,No,56,No,Yes,DSL,Yes,No,No,No internet service,Yes,Yes,Month-to-month,Yes,Mailed check,53.13,2975.28,No
ID-004147,Male,0,Yes,Yes,57,Yes,No,DSL,No,No,Yes,No internet service,Yes,No internet service,Month-to-month,No,Mailed check,99.75,5685.75,No
ID-004148,Male,0,Yes,No,28,No,Yes,No,Yes,Yes,Yes,No internet service,Yes,No internet service,One year,Yes,Credit card,75.81,2122.68,No
ID-004149,Male,0,Yes,Yes,38,No,No,No,No internet service,Yes,No internet service,Yes,No,No,Two year,Yes,Credit card,51.35,1951.3,No
ID-004150,Male,0,No,No,3,No,Yes,DSL,No,Yes,Yes,No,Yes,No,Two year,No,Credit card,56.39,169.17,No
ID-004151,Male,1,No,No,19,Yes,No,Fiber optic,No internet service,No,No internet service,Yes,Yes,No internet service,Month-to-month,Yes,Electronic check,66.14,1256.66,No
ID-004152,Male,0,No,No,50,Yes,No phone service,DSL,Yes,No internet service,No internet service,Yes,No,No,One year,Yes,Credit card,110.13,5506.5,No
ID-004153,Male,1,No,No,28,No,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,Yes,No,Month-to-month,Yes,Mailed check,109.27,3059.56,No
ID-004154,Female,1,Yes,No,50,Yes,Yes,Fiber optic,Yes,No internet service,No internet service,No internet service,No,Yes,Month-to-month,No,Mailed check,29.85,1492.5,No
ID-004155,Female,0,No,No,50,No,Yes,Fiber optic,No,No internet service,Yes,No internet service,No,No,Month-to-month,No,Credit card,45.15,2257.5,No
ID-004156,Male,1,No,No,20,Yes,No phone service,DSL,No internet service,No internet service,Yes,No internet service,No internet service,No internet service,One year,No,Bank transfer,41.5,830.0,No
ID-004157,Female,1,No,No,54,Yes,No phone service,Fiber optic,No,Yes,Yes,Yes,No internet service,No internet service,Two year,No,Credit card,117.15,6326.1,No
ID-004158,Male,1,Yes,No,71,Yes,No phone service,No,No,Yes,No internet service,No internet service,Yes,No internet service,Month-to-month,Yes,Mailed check,100.82,7158.22,No
ID-004159,Male,0,No,Yes,12,Yes,Yes,No,Yes,No internet service,No internet service,No internet service,No internet service,Yes,One year,Yes,Credit card,49.2,590.4,No
ID-004160,Male,1,Yes,No,70,No,No,No,Yes,No internet service,No internet service,No,No internet service,No internet service,Two year,No,Electronic check,22.54,1577.8,No
ID-004161,Male,0,Yes,No,55,Yes,No,No,Yes,No,No,No,No internet service,No internet service,One year,No,Mailed check,25.07,1378.85,No
ID-004162,Male,1,No,No,20,No,Yes,Fiber optic,No,No internet service,No internet service,No,No,No internet service,Two year,No,Credit card,105.95,2119.0,No
ID-004163,Female,0,No,No,8,No,No phone service,No,Yes,No,Yes,No,Yes,No,One year,Yes,Mailed check,86.05,688.4,No
ID-004164,Male,0,No,No,9,Yes,No,No,Yes,No,No,Yes,Yes,Yes,One year,Yes,Credit card,109.44,984.96,No
ID-004165,Female,0,No,No,7,Yes,No phone service,DSL,No,Yes,Yes,No,No internet service,No internet service,Two year,No,Bank transfer,64.64,452.48,No
ID-004166,Male,1,Yes,No,44,Yes,No phone service,No,No internet service,Yes,Yes,No,No,No,Two year,No,Mailed check,28.3,1245.2,No
ID-004167,Male,1,No,No,34,No,No phone service,No,No,No internet service,Yes,Yes,Yes,No,One year,Yes,Mailed check,70.48,2396.32,No
ID-004168,Male,0,No,Yes,32,No,No phone service,DSL,No,No internet service,No,No,No,No internet service,Two year,Yes,Mailed check,54.71,1750.72,No
ID-004169,Male,1,Yes,No,39,No,No phone service,No,No,No,No internet service,Yes,Yes,Yes,One year,No,Credit card,82.66,3223.74,No
ID-004170,Male,0,Yes,No,24,Yes,No,Fiber optic,No internet service,No,No internet service,No internet service,No,No,One year,Yes,Credit card,60.32,1447.68,No
ID-004171,Female,1,No,No,17,Yes,Yes,No,No,No internet service,No internet service,Yes,No internet service,Yes,Two year,Yes,Credit card,49.14,835.38,No
ID-004172,Female,0,Yes,No,26,No,No,Fiber optic,No,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,79.7,2072.2,No
ID-004173,Female,1,Yes,No,33,Yes,No phone service,DSL,No,No,Yes,No internet service,No,Yes,Month-to-month,No,Bank transfer,110.7,3653.1,No
ID-004174,Female,0,Yes,Yes,3,Yes,No,DSL,No internet service,No internet service,No,Yes,No internet service,No internet service,Month-to-month,No,Credit card,50.56,151.68,No
ID-004175,Female,0,Yes,No,23,Yes,No,No,Yes,No,No,No internet service,No internet service,Yes,Two year,No,Bank transfer,29.92,688.16,No
ID-004176,Male,0,No,No,20,No,No,Fiber optic,Yes,No internet service,No,No internet service,No internet service,No,Month-to-month,Yes,Mailed check,34.61,692.2,No
ID-004177,Female,1,Yes,Yes,72,No,No,Fiber optic,No internet service,No,No,Yes,No internet service,Yes,One year,Yes,Mailed check,59.74,4301.28,No
ID-004178,Female,0,Yes,Yes,71,No,No phone service,DSL,Yes,No,No,Yes,No,No,Two year,No,Electronic check,72.97,5180.87,No
ID-004179,Male,1,Yes,Yes,53,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Two year,Yes,Credit card,104.4,5533.2,No
ID-004180,Female,0,No,No,68,Yes,No,Fiber optic,No,No,No internet service,Yes,No,Yes,Two year,No,Bank transfer,78.45,5334.6,No
ID-004181,Female,0,Yes,No,7,No,No,Fiber optic,No,No internet service,No internet service,No,No internet service,No internet service,One year,No,Mailed check,90.41,632.87,No
ID-004182,Male,0,No,No,34,No,No phone service,No,No internet service,No internet service,Yes,Yes,Yes,No internet service,Month-to-month,No,Electronic check,21.59,734.06,No
ID-004183,Male,1,Yes,Yes,4,Yes,No,No,No internet service,No,No,No,No internet service,No internet service,Two year,Yes,Mailed check,72.86,291.44,No
ID-004184,Female,1,No,No,49,Yes,No phone service,No,No,No,No internet service,No internet service,Yes,Yes,Two year,Yes,Mailed check,62.27,3051.23,No
ID-004185,Female,1,No,No,13,No,No,No,No internet service,No internet service,Yes,Yes,No,No,One year,Yes,Mailed check,104.73,1361.49,No
ID-004186,Female,1,No,No,65,No,Yes,Fiber optic,No internet service,No,Yes,No internet service,No internet service,No,Month-to-month,No,Credit card,34.54,2245.1,No
ID-004187,Male,0,No,No,4,Yes,No,No,Yes,Yes,No internet service,Yes,Yes,No,One year,No,Electronic check,81.63,326.52,No
ID-004188,Male,0,Yes,No,16,No,Yes,Fiber optic,No internet service,No internet service,No,No internet service,Yes,No internet service,Two year,No,Mailed check,25.27,404.32,No
ID-004189,Male,0,No,Yes,53,Yes,Yes,Fiber optic,No internet service,Yes,Yes,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,110.1,5835.3,No
ID-004190,Female,0,Yes,Yes,72,No,No phone service,Fiber optic,No,No internet service,No internet service,No internet service,No,Yes,Month-to-month,Yes,Credit card,111.61,8035.92,No
ID-004191,Male,0,Yes,No,40,No,No phone service,DSL,No,No,Yes,Yes,No internet service,No,One year,No,Electronic check,65.08,2603.2,No
ID-004192,Female,1,Yes,No,46,No,No phone service,Fiber optic,No internet service,No internet service,No,No internet service,Yes,Yes,One year,No,Mailed check,40.63,1868.98,No
ID-004193,Male,0,No,No,72,No,Yes,No,No,No,No,Yes,No internet service,No,Month-to-month,Yes,Credit card,61.67,4440.24,No
ID-004194,Female,1,No,No,38,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,No internet service,No,No,Two year,No,Credit card,42.32,1608.16,No
ID-004195,Male,1,Yes,Yes,46,No,Yes,No,No,No internet service,No,No,No,No internet service,Month-to-month,Yes,Bank transfer,37.11,1707.06,No
ID-004196,Female,0,Yes,Yes,48,Yes,No phone service,DSL,No internet service,Yes,No,Yes,Yes,No,Two year,No,Mailed check,35.41,1699.68,No
ID-004197,Male,0,No,No,48,Yes,No,No,No internet service,No,No,Yes,Yes,Yes,One year,Yes,Credit card,24.0,1152.0,No
ID-004198,Male,0,Yes,Yes,52,No,Yes,No,No internet service,No,No internet service,No,Yes,No,Month-to-month,Yes,Credit card,67.38,3503.76,No
ID-004199,Male,1,No,No,10,No,No,Fiber optic,No,Yes,No internet service,No,No internet service,Yes,Two year,No,Electronic check,72.71,727.1,No
ID-004200,Male,0,Yes,No,38,No,Yes,No,No,No,Yes,No internet service,No,No,Two year,No,Electronic check,103.54,3934.52,No
ID-004201,Male,1,No,Yes,52,No,No phone service,No,No internet service,No internet service,Yes,Yes,No internet service,No internet service,Month-to-month,No,Mailed check,106.1,5517.2,No
ID-004202,Male,1,Yes,Yes,18,Yes,No,DSL,Yes,No internet service,Yes,No internet service,No,No,Month-to-month,No,Credit card,32.71,588.78,No
ID-004203,Female,0,No,No,61,No,Yes,Fiber optic,No internet service,No internet service,Yes,No,No,No internet service,Two year,Yes,Bank transfer,52.49,3201.89,No
ID-004204,Female,1,Yes,No,29,Yes,Yes,No,No internet service,Yes,Yes,No,Yes,Yes,One year,No,Credit card,111.92,3245.68,No
ID-004205,Male,1,Yes,Yes,14,Yes,No phone service,Fiber optic,No,No internet service,No internet service,No internet service,Yes,Yes,One year,Yes,Bank transfer,53.05,742.7,No
ID-004206,Female,1,No,Yes,24,No,Yes,No,Yes,No internet service,Yes,No,No,No internet service,One year,Yes,Credit card,62.91,1509.84,No
ID-004207,Female,0,Yes,No,56,Yes,Yes,No,Yes,No,No internet service,No,No,No,Two year,No,Credit card,54.89,3073.84,No
ID-004208,Male,0,No,Yes,49,No,Yes,No,No,Yes,No,No,Yes,No internet service,Month-to-month,No,Electronic check,38.56,1889.44,No
ID-004209,Female,0,Yes,No,26,Yes,No,Fiber optic,No internet service,Yes,No,No internet service,No,No,Month-to-month,No,Bank transfer,98.23,2553.98,No
ID-004210,Female,0,No,No,43,No,No,Fiber optic,No internet service,No internet service,No internet service,No,No internet service,No internet service,Two year,Yes,Electronic check,47.75,2053.25,No
ID-004211,Male,0,Yes,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No,No internet service,One year,No,Electronic check,46.24,508.64,No
ID-004212,Male,1,No,No,48,No,No,Fiber optic,Yes,No,Yes,Yes,No,No,One year,Yes,Electronic check,59.75,2868.0,No
ID-004213,Female,1,No,No,6,Yes,No phone service,Fiber optic,Yes,No,Yes,Yes,No internet service,No,Two year,Yes,Electronic check,59.6,357.6,No
ID-004214,Male,0,No,Yes,3,Yes,No,No,No internet service,Yes,Yes,No internet service,No internet service,No internet service,Two year,No,Credit card,108.44,325.32,No
ID-004215,Male,1,Yes,Yes,21,Yes,No,DSL,Yes,No,No internet service,Yes,Yes,No,One year,Yes,Electronic check,100.85,2117.85,No
ID-004216,Male,0,Yes,No,41,No,Yes,DSL,Yes,Yes,Yes,Yes,No internet service,No internet service,One year,No,Bank transfer,37.91,1554.31,No
ID-004217,Female,0,Yes,No,1,Yes,No phone service,No,No,Yes,Yes,Yes,No,No,Two year,No,Mailed check,83.26,83.26,No
ID-004218,Male,0,Yes,Yes,25,No,Yes,Fiber optic,Yes,No,No internet service,No internet service,No internet service,Yes,Month-to-month,Yes,Mailed check,43.77,1094.25,No
ID-004219,Male,1,No,Yes,51,No,No phone service,No,No internet service,No,No internet service,No,No,No,Two year,Yes,Electronic check,80.9,4125.9,No
ID-004220,Female,0,No,No,65,No,No,No,No,No,Yes,Yes,No,No internet service,Two year,Yes,Mailed check,28.19,1832.35,No
ID-004221,Female,0,No,Yes,44,Yes,No phone service,Fiber optic,No internet service,No internet service,Yes,Yes,Yes,No internet service,One year,Yes,Mailed check,85.82,3776.08,No
ID-004222,Female,0,No,Yes,50,No,Yes,Fiber optic,Yes,No internet service,No,Yes,Yes,No,Month-to-month,No,Bank transfer,39.26,1963.0,No
ID-004223,Male,1,Yes,No,45,Yes,Yes,Fiber optic,No,No internet service,No internet service,Yes,No,Yes,Month-to-month,No,Mailed check,86.04,3871.8,No
ID-004224,Male,1,Yes,No,23,Yes,Yes,Fiber optic,No internet service,No,No internet service,Yes,Yes,No internet service,Two year,No,Bank transfer,110.48,2541.04,No
ID-004225,Male,0,No,Yes,10,No,No,DSL,No,No internet service,No internet service,No,No internet service,No,One year,No,Electronic check,102.68,1026.8,No
ID-004226,Male,0,Yes,Yes,56,No,No,Fiber optic,No internet service,Yes,Yes,Yes,No internet service,No,Two year,Yes,Mailed check,24.41,1366.96,No
ID-004227,Male,0,Yes,Yes,16,No,No phone service,Fiber optic,No internet service,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,27.33,437.28,No
ID-004228,Male,0,Yes,Yes,43,No,No,Fiber optic,Yes,Yes,No internet service,Yes,No,No,One year,Yes,Electronic check,105.08,4518.44,No
ID-004229,Male,0,Yes,No,65,Yes,No phone service,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer,116.75,7588.75,No
ID-004230,Male,0,Yes,No,53,No,Yes,No,Yes,No,Yes,No,No internet service,Yes,Two year,No,Credit card,31.21,1654.13,No
ID-004231,Male,0,Yes,No,62,Yes,Yes,Fiber optic,No,No,No,No internet service,No,Yes,One year,Yes,Electronic check,115.5,7161.0,No
ID-004232,Female,1,Yes,No,38,Yes,No phone service,Fiber optic,No internet service,No,Yes,No internet service,No internet service,No,Month-to-month,No,Electronic check,20.9,794.2,No
ID-004233,Female,1,Yes,Yes,68,Yes,No phone service,No,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card,87.8,5970.4,No
ID-004234,Female,0,No,No,34,No,No,No,No,Yes,Yes,Yes,Yes,No internet service,One year,Yes,Mailed check,111.33,3785.22,No
ID-004235,Female,0,Yes,No,46,No,Yes,Fiber optic,No internet service,Yes,No,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,90.76,4174.96,No
ID-004236,Female,0,Yes,No,29,No,No,Fiber optic,No,No,No,No,Yes,No,Two year,No,Credit card,52.25,1515.25,No
ID-004237,Female,1,Yes,No,16,Yes,No,DSL,No internet service,No internet service,No,No,No internet service,No internet service,Month-to-month,No,Electronic check,100.03,1600.48,No
ID-004238,Female,1,Yes,No,45,Yes,No,Fiber optic,No,Yes,No,No internet service,No internet service,No,One year,No,Electronic check,75.91,3415.95,No
ID-004239,Male,0,Yes,No,54,Yes,Yes,No,No internet service,No,No internet service,Yes,Yes,No internet service,One year,Yes,Electronic check,90.34,4878.36,No
ID-004240,Male,0,Yes,Yes,3,No,No phone service,No,No,No internet service,No internet service,No internet service,No internet service,Yes,Month-to-month,Yes,Bank transfer,60.89,182.67,No
ID-004241,Female,1,No,No,67,Yes,No phone service,Fiber optic,Yes,No,No internet service,Yes,Yes,No internet service,One year,Yes,Credit card,48.07,3220.69,No
ID-004242,Male,1,Yes,No,10,Yes,No phone service,Fiber optic,No internet service,No,No,No,No internet service,Yes,Month-to-month,No,Credit card,42.97,429.7,No
ID-004243,Female,1,No,Yes,41,No,No phone service,DSL,No internet service,No internet service,No internet service,No,No,No internet service,Two year,No,Electronic check,61.0,2501.0,No
ID-004244,Female,0,No,Yes,10,No,Yes,DSL,Yes,Yes,No,No internet service,No internet service,No,One year,No,Mailed check,95.0,950.0,No
ID-004245,Male,0,No,Yes,52,Yes,No,Fiber optic,No,No internet service,No internet service,No internet service,Yes,No,One year,Yes,Credit card,94.76,4927.52,No
ID-004246,Male,0,Yes,No,50,No,No phone service,No,No,No internet service,No internet service,No,Yes,No internet service,One year,Yes,Mailed check,31.34,1567.0,No
ID-004247,Male,0,Yes,Yes,18,No,No phone service,No,Yes,No,Yes,Yes,No,No internet service,Month-to-month,No,Bank transfer,45.97,827.46,No
ID-004248,Male,1,Yes,No,43,Yes,No phone service,Fiber optic,No,Yes,Yes,No internet service,No internet service,No,Two year,Yes,Electronic check,91.59,3938.37,No
ID-004249,Male,1,No,Yes,44,Yes,No,No,No,Yes,No internet service,Yes,No,Yes,One year,Yes,Credit card,24.92,1096.48,No
ID-004250,Male,1,No,No,1,No,Yes,Fiber optic,No,No internet service,Yes,No,No internet service,Yes,Month-to-month,Yes,Bank transfer,62.61,62.61,No
ID-004251,Female,1,Yes,Yes,22,Yes,No,Fiber optic,Yes,No,Yes,No,No,No internet service,One year,Yes,Electronic check,36.22,796.84,No
ID-004252,Male,1,Yes,Yes,12,No,Yes,Fiber optic,No,Yes,No internet service,No internet service,No,Yes,Month-to-month,No,Mailed check,33.93,407.16,No
ID-004253,Female,0,No,No,14,Yes,No,No,No,No internet service,Yes,No,No,Yes,One year,No,Bank transfer,27.25,381.5,No
ID-004254,Male,1,No,No,49,No,Yes,No,No,Yes,No internet service,No,Yes,No,Two year,No,Bank transfer,81.55,3995.95,No
ID-004255,Female,0,Yes,Yes,21,No,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card,73.87,1551.27,No
ID-004256,Female,1,No,Yes,6,Yes,No,No,No,No internet service,No internet service,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,61.68,370.08,No
ID-004257,Male,1,Yes,Yes,60,No,No,DSL,Yes,No,No,No,Yes,No internet service,Month-to-month,Yes,Bank transfer,76.79,4607.4,No
ID-004258,Male,1,Yes,No,61,Yes,No,Fiber optic,Yes,No,No,Yes,No internet service,No,Month-to-month,No,Credit card,62.01,3782.61,No
ID-004259,Female,0,No,No,35,No,No,DSL,Yes,Yes,No internet service,No internet service,Yes,No,Two year,Yes,Mailed check,21.83,764.05,No
ID-004260,Female,0,Yes,Yes,44,No,Yes,DSL,No,No internet service,No internet service,No internet service,No internet service,Yes,One year,Yes,Electronic check,52.33,2302.52,No
ID-004261,Male,1,No,Yes,6,No,No,Fiber optic,No,Yes,No internet service,No,No internet service,No,Two year,No,Electronic check,19.03,114.18,No
